session_id,timestamp,satellite_id,ground_station_id,direction,protocol,packet_size_bytes,data_type,encryption_status,link_quality_pct,bit_error_rate,latency_ms,anomaly_flag
SESS-001108,2026-01-23 07:42:08,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,2663,TELEMETRY,AES-128,93.56,4.22e-09,266,NONE
SESS-001109,2026-01-23 07:44:42,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2717,TELEMETRY,AES-256,92.81,9.33e-09,253,NONE
SESS-001110,2026-01-23 07:46:22,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3182,HOUSEKEEPING,AES-256,98.24,3.078e-09,259,NONE
SESS-001111,2026-01-23 07:48:14,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,1650,COMMAND,AES-128,94.45,5.79e-09,278,NONE
SESS-001112,2026-01-23 07:48:57,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3540,TELEMETRY,AES-128,92.43,8.339e-09,277,NONE
SESS-001113,2026-01-23 07:50:07,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1280,HOUSEKEEPING,AES-128,96.97,4.186e-09,246,NONE
SESS-001114,2026-01-23 07:52:28,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2470,HOUSEKEEPING,AES-256,97.3,6.84e-09,275,NONE
SESS-001115,2026-01-23 07:54:11,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,1154,HOUSEKEEPING,AES-256,96.17,3.256e-09,254,NONE
SESS-001116,2026-01-23 07:55:53,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2177,TELEMETRY,AES-256,94.75,9.301e-09,243,NONE
SESS-001117,2026-01-23 07:56:38,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,1052,TELEMETRY,AES-256,95.01,7.904e-09,240,NONE
SESS-001118,2026-01-23 07:59:13,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1738,HOUSEKEEPING,AES-256,92.93,8.534e-09,245,NONE
SESS-001119,2026-01-23 08:01:34,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1122,COMMAND,AES-256,95.99,7.973e-09,255,NONE
SESS-001120,2026-01-23 08:02:27,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3171,HOUSEKEEPING,NONE,92.67,1.11e-10,245,NONE
SESS-001121,2026-01-23 08:03:17,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,1465,TELEMETRY,AES-256,93.97,8.599e-09,275,NONE
SESS-001122,2026-01-23 08:05:45,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3596,COMMAND,AES-256,92.74,9.311e-09,250,NONE
SESS-001123,2026-01-23 08:08:10,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,3200,HOUSEKEEPING,AES-256,95.23,9.981e-09,257,NONE
SESS-001124,2026-01-23 08:09:50,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,3652,TELEMETRY,AES-256,92.26,7.855e-09,265,NONE
SESS-001125,2026-01-23 08:12:34,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2805,COMMAND,AES-256,94.84,1.853e-09,276,NONE
SESS-001126,2026-01-23 08:13:13,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1627,HOUSEKEEPING,AES-256,97.89,7.895e-09,273,NONE
SESS-001127,2026-01-23 08:14:14,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2088,TELEMETRY,AES-128,99.21,4.918e-09,240,NONE
SESS-001128,2026-01-23 08:15:45,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3163,TELEMETRY,AES-256,98.46,6.759e-09,264,NONE
SESS-001129,2026-01-23 08:17:52,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,1315,HOUSEKEEPING,AES-256,94.03,9.752e-09,245,NONE
SESS-001130,2026-01-23 08:19:49,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,2055,TELEMETRY,AES-128,98.69,3.794e-09,249,NONE
SESS-001131,2026-01-23 08:22:18,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,996,PAYLOAD_DATA,NONE,93.98,2.5e-09,279,NONE
SESS-001132,2026-01-23 08:24:43,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1268,HOUSEKEEPING,NONE,96.13,2.83e-10,271,NONE
SESS-001133,2026-01-23 08:26:02,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,4031,HOUSEKEEPING,NONE,97.26,3.999e-09,246,NONE
SESS-001134,2026-01-23 08:27:12,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,2801,HOUSEKEEPING,AES-256,93.83,8.6e-10,264,NONE
SESS-001135,2026-01-23 08:28:28,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1194,HOUSEKEEPING,AES-256,98.57,1.056e-09,262,NONE
SESS-001136,2026-01-23 08:28:59,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,528,PAYLOAD_DATA,AES-256,93.84,2.886e-09,272,NONE
SESS-001137,2026-01-23 08:29:32,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,2143,TELEMETRY,AES-256,94.06,5.926e-09,270,NONE
SESS-001138,2026-01-23 08:30:02,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,753,TELEMETRY,AES-256,95.47,2.831e-09,265,NONE
SESS-001139,2026-01-23 08:33:01,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,1110,TELEMETRY,AES-256,96.11,8.516e-09,269,NONE
SESS-001140,2026-01-23 08:33:41,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1161,TELEMETRY,AES-128,98.26,2.614e-09,256,NONE
SESS-001141,2026-01-23 08:36:02,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,1985,TELEMETRY,AES-256,95.4,8.689e-09,278,NONE
SESS-001142,2026-01-23 08:36:42,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1453,HOUSEKEEPING,AES-256,98.4,3.33e-10,277,NONE
SESS-001143,2026-01-23 08:39:00,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,1953,HOUSEKEEPING,AES-256,92.77,7.474e-09,273,NONE
SESS-001144,2026-01-23 08:39:43,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1423,COMMAND,AES-256,93.5,4.484e-09,247,NONE
SESS-001145,2026-01-23 08:41:43,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2274,PAYLOAD_DATA,AES-256,93.3,3.141e-09,270,NONE
SESS-001146,2026-01-23 08:43:39,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3207,COMMAND,AES-128,97.85,6.57e-09,267,NONE
SESS-001147,2026-01-23 08:45:21,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,3772,COMMAND,AES-256,95.37,7.241e-09,243,NONE
SESS-001148,2026-01-23 08:46:49,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,999,PAYLOAD_DATA,AES-256,94.19,1.838e-09,255,NONE
SESS-001149,2026-01-23 08:49:44,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,2610,PAYLOAD_DATA,AES-256,96.58,2.509e-09,248,NONE
SESS-001150,2026-01-23 08:51:14,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,965,PAYLOAD_DATA,AES-256,96.75,1.361e-09,259,NONE
SESS-001151,2026-01-23 08:52:07,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1185,TELEMETRY,AES-256,94.15,4.679e-09,250,NONE
SESS-001152,2026-01-23 08:53:03,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,3262,HOUSEKEEPING,AES-256,94.06,7.47e-09,240,NONE
SESS-001153,2026-01-23 08:54:07,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,3803,TELEMETRY,NONE,96.97,5.546e-09,266,NONE
SESS-001154,2026-01-23 08:54:58,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,2396,TELEMETRY,AES-256,99.27,3.314e-09,279,NONE
SESS-001155,2026-01-23 08:55:38,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2245,TELEMETRY,AES-256,96.36,8.949e-09,274,NONE
SESS-001156,2026-01-23 08:58:11,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,3004,HOUSEKEEPING,AES-128,96.96,4.51e-10,249,NONE
SESS-001157,2026-01-23 09:00:44,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1752,COMMAND,AES-256,96.86,9.551e-09,274,NONE
SESS-001158,2026-01-23 09:02:58,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3430,PAYLOAD_DATA,AES-256,94.76,2.824e-09,245,NONE
SESS-001159,2026-01-23 09:05:05,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2531,TELEMETRY,AES-256,96.04,5.07e-09,278,NONE
SESS-001160,2026-01-23 09:06:50,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1694,COMMAND,AES-256,97.45,5.601e-09,279,NONE
SESS-001161,2026-01-23 09:09:31,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1791,HOUSEKEEPING,AES-128,95.69,7.627e-09,243,NONE
SESS-001162,2026-01-23 09:11:51,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,2141,PAYLOAD_DATA,AES-256,96.73,9.209e-09,272,NONE
SESS-001163,2026-01-23 09:13:25,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3553,TELEMETRY,AES-128,96.16,1.73e-10,261,NONE
SESS-001164,2026-01-23 09:16:20,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,3955,HOUSEKEEPING,AES-128,95.24,8.515e-09,267,NONE
SESS-001165,2026-01-23 09:17:48,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,3234,TELEMETRY,NONE,93.06,5.909e-09,261,NONE
SESS-001166,2026-01-23 09:18:40,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,3796,TELEMETRY,NONE,98.07,6.579e-09,279,NONE
SESS-001167,2026-01-23 09:20:47,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3265,COMMAND,NONE,95.24,3.393e-09,274,NONE
SESS-001168,2026-01-23 09:21:20,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,2813,COMMAND,AES-256,99.25,5.731e-09,279,NONE
SESS-001169,2026-01-23 09:23:38,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1140,PAYLOAD_DATA,AES-256,95.22,6.838e-09,250,NONE
SESS-001170,2026-01-23 09:24:47,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1366,HOUSEKEEPING,AES-256,95.65,7.641e-09,252,NONE
SESS-001171,2026-01-23 09:27:02,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,3154,TELEMETRY,AES-256,97.22,2.093e-09,243,NONE
SESS-001172,2026-01-23 09:29:48,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1371,HOUSEKEEPING,AES-128,92.88,3.24e-10,247,NONE
SESS-001173,2026-01-23 09:32:38,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,1033,PAYLOAD_DATA,AES-256,98.8,3.696e-09,273,NONE
SESS-001174,2026-01-23 09:33:08,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,2687,PAYLOAD_DATA,AES-256,93.59,9.925e-09,265,NONE
SESS-001175,2026-01-23 09:34:53,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,3183,TELEMETRY,AES-256,95.56,6.95e-10,273,NONE
SESS-001176,2026-01-23 09:37:40,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1679,PAYLOAD_DATA,AES-256,93.24,5.742e-09,265,NONE
SESS-001177,2026-01-23 09:40:36,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1115,TELEMETRY,AES-256,94.7,1.773e-09,277,NONE
SESS-001178,2026-01-23 09:42:49,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,803,PAYLOAD_DATA,AES-256,99.41,9.067e-09,271,NONE
SESS-001179,2026-01-23 09:43:40,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2248,HOUSEKEEPING,AES-256,96.88,4.53e-10,260,NONE
SESS-001180,2026-01-23 09:45:38,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1975,COMMAND,AES-256,94.91,2.417e-09,256,NONE
SESS-001181,2026-01-23 09:46:18,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,2297,HOUSEKEEPING,AES-256,97.16,5.158e-09,273,NONE
SESS-001182,2026-01-23 09:48:02,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,3405,PAYLOAD_DATA,AES-256,94.88,9.305e-09,277,NONE
SESS-001183,2026-01-23 09:50:01,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,1751,COMMAND,AES-128,98.93,3.204e-09,243,NONE
SESS-001184,2026-01-23 09:50:46,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,662,PAYLOAD_DATA,AES-128,92.42,8.007e-09,266,NONE
SESS-001185,2026-01-23 09:53:23,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,3064,HOUSEKEEPING,AES-128,98.46,1.924e-09,257,NONE
SESS-001186,2026-01-23 09:56:11,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,4044,PAYLOAD_DATA,AES-256,93.55,9.739e-09,241,NONE
SESS-001187,2026-01-23 09:57:37,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,3077,TELEMETRY,AES-128,97.43,9.957e-09,254,NONE
SESS-001188,2026-01-23 09:59:11,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,3991,HOUSEKEEPING,NONE,95.99,8.454e-09,270,NONE
SESS-001189,2026-01-23 09:59:46,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,2630,TELEMETRY,AES-256,98.5,8.44e-09,243,NONE
SESS-001190,2026-01-23 10:01:32,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,2336,PAYLOAD_DATA,AES-256,98.3,5.088e-09,278,NONE
SESS-001191,2026-01-23 10:03:32,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1321,COMMAND,AES-128,97.54,3.31e-10,268,NONE
SESS-001192,2026-01-23 10:04:36,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,937,HOUSEKEEPING,AES-128,97.88,1.601e-09,260,NONE
SESS-001193,2026-01-23 10:07:13,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2223,PAYLOAD_DATA,AES-256,97.29,5.009e-09,241,NONE
SESS-001194,2026-01-23 10:09:39,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,2590,PAYLOAD_DATA,AES-256,92.96,5.309e-09,242,NONE
SESS-001195,2026-01-23 10:11:07,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,697,TELEMETRY,NONE,95.5,7.984e-09,276,NONE
SESS-001196,2026-01-23 10:13:44,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,3970,HOUSEKEEPING,AES-128,94.36,6.259e-09,279,NONE
SESS-001197,2026-01-23 10:14:27,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,3117,COMMAND,AES-128,92.82,2.689e-09,245,NONE
SESS-001198,2026-01-23 10:16:55,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,539,PAYLOAD_DATA,AES-256,95.33,3.31e-09,258,NONE
SESS-001199,2026-01-23 10:19:54,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1164,HOUSEKEEPING,NONE,98.54,3.019e-09,247,NONE
SESS-001200,2026-01-23 10:21:48,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,2672,COMMAND,AES-256,95.71,5.249e-09,276,NONE
SESS-001201,2026-01-23 10:24:27,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2399,COMMAND,AES-256,93.15,8.441e-09,257,NONE
SESS-001202,2026-01-23 10:26:56,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3411,COMMAND,AES-256,99.14,3.32e-09,275,NONE
SESS-001203,2026-01-23 10:28:34,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,2819,TELEMETRY,AES-256,92.0,5.569e-09,279,NONE
SESS-001204,2026-01-23 10:31:26,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,581,HOUSEKEEPING,NONE,93.47,9.269e-09,262,NONE
SESS-001205,2026-01-23 10:32:45,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1943,TELEMETRY,AES-256,93.22,2.328e-09,248,NONE
SESS-001206,2026-01-23 10:34:42,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,1733,COMMAND,AES-256,93.51,1.561e-09,257,NONE
SESS-001207,2026-01-23 10:35:37,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,1279,PAYLOAD_DATA,NONE,95.54,5.056e-09,278,NONE
SESS-001208,2026-01-23 10:37:51,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,995,TELEMETRY,AES-256,92.13,1.298e-09,267,NONE
SESS-001209,2026-01-23 10:40:25,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,566,TELEMETRY,AES-128,96.92,4.463e-09,272,NONE
SESS-001210,2026-01-23 10:42:20,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,2853,TELEMETRY,AES-256,94.49,1.918e-09,241,NONE
SESS-001211,2026-01-23 10:43:16,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,1422,TELEMETRY,AES-128,97.66,8.22e-10,258,NONE
SESS-001212,2026-01-23 10:44:04,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,3975,COMMAND,AES-256,95.78,4.914e-09,277,NONE
SESS-001213,2026-01-23 10:45:10,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,2073,COMMAND,AES-256,98.07,1.938e-09,251,NONE
SESS-001214,2026-01-23 10:46:15,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,3404,PAYLOAD_DATA,AES-256,97.98,5.945e-09,274,NONE
SESS-001215,2026-01-23 10:47:47,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,958,HOUSEKEEPING,NONE,96.01,4.719e-09,251,NONE
SESS-001216,2026-01-23 10:48:55,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,1524,COMMAND,AES-256,98.25,4.255e-09,277,NONE
SESS-001217,2026-01-23 10:51:32,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1916,PAYLOAD_DATA,AES-128,96.62,1.816e-09,262,NONE
SESS-001218,2026-01-23 10:53:48,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3309,PAYLOAD_DATA,AES-256,95.29,1.29e-10,251,NONE
SESS-001219,2026-01-23 10:56:37,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2480,COMMAND,NONE,99.22,1.5e-10,259,NONE
SESS-001220,2026-01-23 10:58:26,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,1012,TELEMETRY,NONE,92.99,8.83e-09,262,NONE
SESS-001221,2026-01-23 11:00:14,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,3143,COMMAND,AES-256,94.86,9.882e-09,279,NONE
SESS-001222,2026-01-23 11:01:15,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,3010,TELEMETRY,AES-256,95.43,8.338e-09,256,NONE
SESS-001223,2026-01-23 11:04:14,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2806,TELEMETRY,AES-128,94.77,8.704e-09,266,NONE
SESS-001224,2026-01-23 11:06:43,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,907,PAYLOAD_DATA,AES-256,98.49,1.325e-09,246,NONE
SESS-001225,2026-01-23 11:07:18,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,3077,HOUSEKEEPING,AES-128,98.35,8.782e-09,249,NONE
SESS-001226,2026-01-23 11:09:32,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1374,COMMAND,AES-256,97.8,2.85e-10,258,NONE
SESS-001227,2026-01-23 11:12:03,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,3960,COMMAND,AES-256,93.24,4.96e-10,260,NONE
SESS-001228,2026-01-23 11:14:57,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3741,TELEMETRY,AES-256,97.89,9.168e-09,279,NONE
SESS-001229,2026-01-23 11:15:28,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3191,PAYLOAD_DATA,AES-256,92.92,1.618e-09,264,NONE
SESS-001230,2026-01-23 11:17:17,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,579,COMMAND,AES-256,94.35,3.597e-09,254,NONE
SESS-001231,2026-01-23 11:18:41,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2437,HOUSEKEEPING,AES-256,95.24,4.061e-09,258,NONE
SESS-001232,2026-01-23 11:21:01,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,1744,COMMAND,AES-256,94.05,8.195e-09,246,NONE
SESS-001233,2026-01-23 11:21:42,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3343,TELEMETRY,AES-256,92.46,3.112e-09,270,NONE
SESS-001234,2026-01-23 11:24:00,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1444,HOUSEKEEPING,AES-256,92.75,9.938e-09,270,NONE
SESS-001235,2026-01-23 11:26:49,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1397,PAYLOAD_DATA,AES-256,98.3,9.254e-09,268,NONE
SESS-001236,2026-01-23 11:28:09,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,836,TELEMETRY,AES-256,97.69,2.726e-09,277,NONE
SESS-001237,2026-01-23 11:29:26,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2263,PAYLOAD_DATA,AES-256,96.37,3.877e-09,272,NONE
SESS-001238,2026-01-23 11:31:40,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,4034,TELEMETRY,AES-256,95.19,2.884e-09,264,NONE
SESS-001239,2026-01-23 11:33:19,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,3203,COMMAND,AES-256,99.11,2.529e-09,252,NONE
SESS-001240,2026-01-23 11:35:47,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1065,PAYLOAD_DATA,AES-256,92.7,1.603e-09,244,NONE
SESS-001241,2026-01-23 11:38:01,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,1119,HOUSEKEEPING,AES-256,98.53,6.782e-09,258,NONE
SESS-001242,2026-01-23 11:40:00,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,1963,PAYLOAD_DATA,AES-256,98.12,4.604e-09,272,NONE
SESS-001243,2026-01-23 11:40:30,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,1089,PAYLOAD_DATA,AES-256,95.02,8.954e-09,250,NONE
SESS-001244,2026-01-23 11:43:23,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3287,PAYLOAD_DATA,AES-128,92.51,8.372e-09,278,NONE
SESS-001245,2026-01-23 11:44:38,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,2912,COMMAND,AES-128,92.88,7.337e-09,262,NONE
SESS-001246,2026-01-23 11:46:10,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,3182,COMMAND,AES-256,92.74,1.595e-09,268,NONE
SESS-001247,2026-01-23 11:47:38,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3214,PAYLOAD_DATA,AES-256,98.98,3.329e-09,249,NONE
SESS-001248,2026-01-23 11:48:54,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3193,TELEMETRY,AES-256,95.87,8.443e-09,260,NONE
SESS-001249,2026-01-23 11:49:39,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,566,HOUSEKEEPING,AES-256,95.09,4.271e-09,253,NONE
SESS-001250,2026-01-23 11:50:54,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2280,HOUSEKEEPING,AES-256,98.6,5.753e-09,259,NONE
SESS-001251,2026-01-23 11:52:43,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,2846,PAYLOAD_DATA,AES-256,93.71,9.823e-09,240,NONE
SESS-001252,2026-01-23 11:54:02,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,794,PAYLOAD_DATA,NONE,94.58,6.335e-09,258,NONE
SESS-001253,2026-01-23 11:55:20,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2337,PAYLOAD_DATA,AES-256,98.67,9.523e-09,265,NONE
SESS-001254,2026-01-23 11:57:36,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,2643,COMMAND,AES-256,95.32,9.724e-09,273,NONE
SESS-001255,2026-01-23 11:58:25,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,1768,HOUSEKEEPING,AES-256,94.14,5.003e-09,276,NONE
SESS-001256,2026-01-23 12:00:53,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2313,COMMAND,NONE,92.13,5.237e-09,266,NONE
SESS-001257,2026-01-23 12:02:39,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3961,HOUSEKEEPING,AES-256,96.0,9.6e-09,249,NONE
SESS-001258,2026-01-23 12:04:20,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,1597,TELEMETRY,NONE,93.58,6.333e-09,252,NONE
SESS-001259,2026-01-23 12:06:55,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3681,HOUSEKEEPING,AES-256,94.72,8.848e-09,269,NONE
SESS-001260,2026-01-23 12:07:35,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,3301,PAYLOAD_DATA,AES-256,97.76,8.064e-09,257,NONE
SESS-001261,2026-01-23 12:08:59,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2387,TELEMETRY,AES-256,93.7,2.864e-09,275,NONE
SESS-001262,2026-01-23 12:10:15,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2087,PAYLOAD_DATA,AES-256,95.84,9.591e-09,257,NONE
SESS-001263,2026-01-23 12:12:51,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3952,PAYLOAD_DATA,AES-256,94.41,3.463e-09,248,NONE
SESS-001264,2026-01-23 12:14:38,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,2387,HOUSEKEEPING,AES-256,94.04,8.627e-09,240,NONE
SESS-001265,2026-01-23 12:16:51,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,2716,HOUSEKEEPING,AES-256,95.69,2.448e-09,249,NONE
