task_id,scheduled_start,scheduled_end,satellite_id,activity_type,target_area,target_lat,target_lon,priority,requesting_unit,classification,status,notes
TASK-001198,2026-01-26 10:06:00,2026-01-26 10:13:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,LOW,NORAD,TOP SECRET,SCHEDULED,
TASK-001199,2026-01-26 10:23:00,2026-01-26 10:33:00,SENTINEL-9,MAINTENANCE_WINDOW,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,EUCOM-J2,SECRET,COMPLETED,
TASK-001200,2026-01-26 10:40:00,2026-01-26 11:04:00,SENTINEL-9,CALIBRATION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NSA-SIGINT,UNCLASSIFIED,COMPLETED,
TASK-001201,2026-01-26 10:51:00,2026-01-26 11:08:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001202,2026-01-26 11:02:00,2026-01-26 11:08:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NSA-SIGINT,SECRET,COMPLETED,
TASK-001203,2026-01-26 11:11:00,2026-01-26 11:22:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,CRITICAL,NSA-SIGINT,UNCLASSIFIED,COMPLETED,
TASK-001204,2026-01-26 11:27:00,2026-01-26 11:48:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NORAD,UNCLASSIFIED,IN_PROGRESS,
TASK-001205,2026-01-26 11:37:00,2026-01-26 11:45:00,SENTINEL-9,DOWNLINK_PASS,FRANZ-JOSEF-LAND,80.12,52.73,LOW,NORAD,SECRET,SCHEDULED,
TASK-001206,2026-01-26 11:54:00,2026-01-26 12:22:00,SENTINEL-9,PRIMARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,MEDIUM,NORAD,UNCLASSIFIED,COMPLETED,
TASK-001207,2026-01-26 12:02:00,2026-01-26 12:20:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NORTHCOM-J2,SECRET,IN_PROGRESS,
TASK-001208,2026-01-26 12:10:00,2026-01-26 12:22:00,SENTINEL-9,ATTITUDE_MANEUVER,NOVAYA-ZEMLYA-NORTH,76.95,67.58,LOW,NORAD,SECRET,COMPLETED,
TASK-001209,2026-01-26 12:21:00,2026-01-26 12:41:00,SENTINEL-9,ATTITUDE_MANEUVER,FRANZ-JOSEF-LAND,80.12,52.73,CRITICAL,NASIC,UNCLASSIFIED,COMPLETED,
TASK-001210,2026-01-26 12:29:00,2026-01-26 12:55:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,NORTHCOM-J2,TOP SECRET,COMPLETED,
TASK-001211,2026-01-26 12:47:00,2026-01-26 13:15:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,NASIC,TOP SECRET,COMPLETED,
TASK-001212,2026-01-26 13:04:00,2026-01-26 13:26:00,SENTINEL-9,SECONDARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,LOW,INDOPACOM-J2,SECRET,COMPLETED,
TASK-001213,2026-01-26 13:20:00,2026-01-26 13:44:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NORTHCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001214,2026-01-26 13:37:00,2026-01-26 14:02:00,SENTINEL-9,ATTITUDE_MANEUVER,FRANZ-JOSEF-LAND,80.12,52.73,HIGH,USSPACECOM,SECRET,SCHEDULED,
TASK-001215,2026-01-26 13:52:00,2026-01-26 13:57:00,SENTINEL-9,PRIMARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,LOW,NSA-SIGINT,SECRET,COMPLETED,
TASK-001216,2026-01-26 14:00:00,2026-01-26 14:17:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,HIGH,EUCOM-J2,SECRET,SCHEDULED,
TASK-001217,2026-01-26 14:12:00,2026-01-26 14:26:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,NASIC,TOP SECRET,COMPLETED,
TASK-001218,2026-01-26 14:29:00,2026-01-26 14:40:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NASIC,SECRET,COMPLETED,
TASK-001219,2026-01-26 14:47:00,2026-01-26 15:15:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ALPHA,75.52,68.43,HIGH,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001220,2026-01-26 15:05:00,2026-01-26 15:31:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,EUCOM-J2,SECRET,SCHEDULED,
TASK-001221,2026-01-26 15:15:00,2026-01-26 15:36:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,NRO-OPS,TOP SECRET,SCHEDULED,
TASK-001222,2026-01-26 15:32:00,2026-01-26 15:53:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NASIC,UNCLASSIFIED,COMPLETED,
TASK-001223,2026-01-26 15:51:00,2026-01-26 15:59:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NORTHCOM-J2,SECRET,SCHEDULED,
TASK-001224,2026-01-26 16:07:00,2026-01-26 16:15:00,SENTINEL-9,ATTITUDE_MANEUVER,SVALBARD-MONITOR,78.23,15.63,HIGH,DIA-ANALYSIS,SECRET,COMPLETED,
TASK-001225,2026-01-26 16:22:00,2026-01-26 16:51:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ALPHA,75.52,68.43,LOW,INDOPACOM-J2,SECRET,COMPLETED,
TASK-001226,2026-01-26 16:40:00,2026-01-26 17:03:00,SENTINEL-9,PRIMARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,LOW,NSA-SIGINT,TOP SECRET,COMPLETED,
TASK-001227,2026-01-26 16:57:00,2026-01-26 17:08:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,DIA-ANALYSIS,TOP SECRET,COMPLETED,
TASK-001228,2026-01-26 17:10:00,2026-01-26 17:15:00,SENTINEL-9,CALIBRATION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,CRITICAL,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001229,2026-01-26 17:28:00,2026-01-26 17:39:00,SENTINEL-9,MAINTENANCE_WINDOW,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NORTHCOM-J2,TOP SECRET,SCHEDULED,
TASK-001230,2026-01-26 17:36:00,2026-01-26 17:44:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,USSPACECOM,SECRET,COMPLETED,
TASK-001231,2026-01-26 17:55:00,2026-01-26 18:22:00,SENTINEL-9,CALIBRATION,SVALBARD-MONITOR,78.23,15.63,LOW,INDOPACOM-J2,TOP SECRET,IN_PROGRESS,
TASK-001232,2026-01-26 18:04:00,2026-01-26 18:33:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,INDOPACOM-J2,TOP SECRET,COMPLETED,
TASK-001233,2026-01-26 18:21:00,2026-01-26 18:30:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,NASIC,SECRET,COMPLETED,
TASK-001234,2026-01-26 18:39:00,2026-01-26 18:44:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,EUCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001235,2026-01-26 18:52:00,2026-01-26 19:17:00,SENTINEL-9,SECONDARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,MEDIUM,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001236,2026-01-26 19:09:00,2026-01-26 19:16:00,SENTINEL-9,CALIBRATION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,LOW,NSA-SIGINT,SECRET,CANCELLED,
TASK-001237,2026-01-26 19:21:00,2026-01-26 19:26:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,INDOPACOM-J2,SECRET,COMPLETED,
TASK-001238,2026-01-26 19:34:00,2026-01-26 19:41:00,SENTINEL-9,PRIMARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NASIC,SECRET,COMPLETED,
TASK-001239,2026-01-26 19:50:00,2026-01-26 20:10:00,SENTINEL-9,PRIMARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,HIGH,NSA-SIGINT,SECRET,COMPLETED,
TASK-001240,2026-01-26 20:01:00,2026-01-26 20:11:00,SENTINEL-9,PRIMARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NRO-OPS,SECRET,COMPLETED,
TASK-001241,2026-01-26 20:19:00,2026-01-26 20:47:00,SENTINEL-9,SECONDARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,INDOPACOM-J2,UNCLASSIFIED,IN_PROGRESS,
TASK-001242,2026-01-26 20:30:00,2026-01-26 20:52:00,SENTINEL-9,CALIBRATION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NRO-OPS,SECRET,COMPLETED,
TASK-001243,2026-01-26 20:38:00,2026-01-26 20:55:00,SENTINEL-9,SECONDARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,MEDIUM,EUCOM-J2,TOP SECRET,SCHEDULED,
TASK-001244,2026-01-26 20:54:00,2026-01-26 21:10:00,SENTINEL-9,SECONDARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,INDOPACOM-J2,SECRET,COMPLETED,
TASK-001245,2026-01-26 21:02:00,2026-01-26 21:21:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,HIGH,EUCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001246,2026-01-26 21:19:00,2026-01-26 21:41:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-DELTA,71.64,150.21,LOW,USSPACECOM,UNCLASSIFIED,COMPLETED,
TASK-001247,2026-01-26 21:31:00,2026-01-26 21:40:00,SENTINEL-9,MAINTENANCE_WINDOW,NOVAYA-ZEMLYA-NORTH,76.95,67.58,LOW,NORTHCOM-J2,TOP SECRET,CANCELLED,
TASK-001248,2026-01-26 21:42:00,2026-01-26 21:47:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NSA-SIGINT,UNCLASSIFIED,SCHEDULED,
TASK-001249,2026-01-26 21:58:00,2026-01-26 22:15:00,SENTINEL-9,DOWNLINK_PASS,SVALBARD-MONITOR,78.23,15.63,HIGH,NSA-SIGINT,SECRET,SCHEDULED,
TASK-001250,2026-01-26 22:08:00,2026-01-26 22:32:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,CRITICAL,NORTHCOM-J2,UNCLASSIFIED,IN_PROGRESS,
TASK-001251,2026-01-26 22:18:00,2026-01-26 22:28:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NSA-SIGINT,TOP SECRET,COMPLETED,
TASK-001252,2026-01-26 22:34:00,2026-01-26 22:53:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NSA-SIGINT,SECRET,COMPLETED,
TASK-001253,2026-01-26 22:43:00,2026-01-26 22:57:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NORAD,TOP SECRET,SCHEDULED,
TASK-001254,2026-01-26 23:01:00,2026-01-26 23:07:00,SENTINEL-9,SECONDARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,HIGH,USSPACECOM,UNCLASSIFIED,COMPLETED,
TASK-001255,2026-01-26 23:13:00,2026-01-26 23:40:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NRO-OPS,SECRET,SCHEDULED,
TASK-001256,2026-01-26 23:21:00,2026-01-26 23:38:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,LOW,USSPACECOM,SECRET,COMPLETED,
TASK-001257,2026-01-26 23:40:00,2026-01-26 23:54:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NRO-OPS,SECRET,SCHEDULED,
TASK-001258,2026-01-26 23:54:00,2026-01-27 00:04:00,SENTINEL-9,SECONDARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,LOW,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001259,2026-01-27 00:03:00,2026-01-27 00:22:00,SENTINEL-9,MAINTENANCE_WINDOW,SVALBARD-MONITOR,78.23,15.63,LOW,NORTHCOM-J2,SECRET,CANCELLED,
TASK-001260,2026-01-27 00:14:00,2026-01-27 00:31:00,SENTINEL-9,SECONDARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,MEDIUM,INDOPACOM-J2,SECRET,SCHEDULED,
TASK-001261,2026-01-27 00:26:00,2026-01-27 00:47:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,EUCOM-J2,TOP SECRET,SCHEDULED,
TASK-001262,2026-01-27 00:38:00,2026-01-27 00:43:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NSA-SIGINT,SECRET,COMPLETED,
TASK-001263,2026-01-27 00:51:00,2026-01-27 00:59:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,EUCOM-J2,UNCLASSIFIED,IN_PROGRESS,
TASK-001264,2026-01-27 01:00:00,2026-01-27 01:22:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,INDOPACOM-J2,UNCLASSIFIED,IN_PROGRESS,
TASK-001265,2026-01-27 01:13:00,2026-01-27 01:27:00,SENTINEL-9,CALIBRATION,SVALBARD-MONITOR,78.23,15.63,MEDIUM,NORAD,UNCLASSIFIED,SCHEDULED,
TASK-001266,2026-01-27 01:29:00,2026-01-27 01:39:00,SENTINEL-9,DOWNLINK_PASS,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NORTHCOM-J2,SECRET,CANCELLED,
TASK-001267,2026-01-27 01:46:00,2026-01-27 01:52:00,SENTINEL-9,ATTITUDE_MANEUVER,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,USSPACECOM,SECRET,COMPLETED,
TASK-001268,2026-01-27 01:58:00,2026-01-27 02:14:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ALPHA,75.52,68.43,HIGH,INDOPACOM-J2,TOP SECRET,COMPLETED,
TASK-001269,2026-01-27 02:08:00,2026-01-27 02:18:00,SENTINEL-9,PRIMARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,HIGH,NSA-SIGINT,TOP SECRET,SCHEDULED,
TASK-001270,2026-01-27 02:17:00,2026-01-27 02:36:00,SENTINEL-9,PRIMARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,LOW,USSPACECOM,UNCLASSIFIED,COMPLETED,
TASK-001271,2026-01-27 02:35:00,2026-01-27 03:01:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NORTHCOM-J2,SECRET,SCHEDULED,
TASK-001272,2026-01-27 02:53:00,2026-01-27 03:01:00,SENTINEL-9,PRIMARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,EUCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001273,2026-01-27 03:04:00,2026-01-27 03:32:00,SENTINEL-9,ATTITUDE_MANEUVER,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,EUCOM-J2,TOP SECRET,COMPLETED,
TASK-001274,2026-01-27 03:19:00,2026-01-27 03:48:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NORTHCOM-J2,UNCLASSIFIED,SCHEDULED,
TASK-001275,2026-01-27 03:37:00,2026-01-27 03:57:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,LOW,NORTHCOM-J2,TOP SECRET,COMPLETED,
TASK-001276,2026-01-27 03:51:00,2026-01-27 04:14:00,SENTINEL-9,PRIMARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001277,2026-01-27 04:06:00,2026-01-27 04:15:00,SENTINEL-9,MAINTENANCE_WINDOW,SVALBARD-MONITOR,78.23,15.63,MEDIUM,NASIC,SECRET,IN_PROGRESS,
TASK-001278,2026-01-27 04:20:00,2026-01-27 04:36:00,SENTINEL-9,ATTITUDE_MANEUVER,FRANZ-JOSEF-LAND,80.12,52.73,HIGH,NORTHCOM-J2,UNCLASSIFIED,IN_PROGRESS,
TASK-001279,2026-01-27 04:32:00,2026-01-27 04:57:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-DELTA,71.64,150.21,CRITICAL,USSPACECOM,SECRET,SCHEDULED,
TASK-001280,2026-01-27 04:48:00,2026-01-27 05:04:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001281,2026-01-27 05:00:00,2026-01-27 05:27:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,INDOPACOM-J2,TOP SECRET,SCHEDULED,
TASK-001282,2026-01-27 05:16:00,2026-01-27 05:26:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,LOW,NASIC,SECRET,COMPLETED,
TASK-001283,2026-01-27 05:26:00,2026-01-27 05:33:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,INDOPACOM-J2,SECRET,SCHEDULED,
TASK-001284,2026-01-27 05:43:00,2026-01-27 05:53:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,DIA-ANALYSIS,SECRET,COMPLETED,
TASK-001285,2026-01-27 05:52:00,2026-01-27 06:04:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,LOW,INDOPACOM-J2,SECRET,CANCELLED,
TASK-001286,2026-01-27 06:02:00,2026-01-27 06:26:00,SENTINEL-9,DOWNLINK_PASS,FRANZ-JOSEF-LAND,80.12,52.73,HIGH,NORTHCOM-J2,SECRET,IN_PROGRESS,
TASK-001287,2026-01-27 06:15:00,2026-01-27 06:29:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,NASIC,SECRET,COMPLETED,
TASK-001288,2026-01-27 06:30:00,2026-01-27 06:35:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,NORTHCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001289,2026-01-27 06:46:00,2026-01-27 06:56:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NSA-SIGINT,SECRET,SCHEDULED,
TASK-001290,2026-01-27 07:04:00,2026-01-27 07:24:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ALPHA,75.52,68.43,LOW,NORAD,SECRET,COMPLETED,
TASK-001291,2026-01-27 07:21:00,2026-01-27 07:42:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,NRO-OPS,SECRET,COMPLETED,
TASK-001292,2026-01-27 07:37:00,2026-01-27 07:52:00,SENTINEL-9,ATTITUDE_MANEUVER,NOVAYA-ZEMLYA-NORTH,76.95,67.58,CRITICAL,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001293,2026-01-27 07:47:00,2026-01-27 08:12:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NRO-OPS,SECRET,SCHEDULED,
TASK-001294,2026-01-27 08:02:00,2026-01-27 08:26:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NSA-SIGINT,SECRET,IN_PROGRESS,
TASK-001295,2026-01-27 08:12:00,2026-01-27 08:36:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NORTHCOM-J2,TOP SECRET,COMPLETED,
TASK-001296,2026-01-27 08:20:00,2026-01-27 08:38:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-BRAVO,76.18,96.72,HIGH,DIA-ANALYSIS,SECRET,SCHEDULED,
TASK-001297,2026-01-27 08:36:00,2026-01-27 09:02:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,EUCOM-J2,TOP SECRET,COMPLETED,
TASK-001298,2026-01-27 08:54:00,2026-01-27 09:13:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NASIC,TOP SECRET,COMPLETED,
TASK-001299,2026-01-27 09:06:00,2026-01-27 09:30:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NORTHCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001300,2026-01-27 09:22:00,2026-01-27 09:44:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,DIA-ANALYSIS,TOP SECRET,SCHEDULED,
TASK-001301,2026-01-27 09:35:00,2026-01-27 09:57:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ALPHA,75.52,68.43,LOW,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001302,2026-01-27 09:45:00,2026-01-27 10:00:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NSA-SIGINT,UNCLASSIFIED,COMPLETED,
TASK-001303,2026-01-27 09:57:00,2026-01-27 10:10:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ECHO,77.43,45.18,HIGH,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001304,2026-01-27 10:06:00,2026-01-27 10:33:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001305,2026-01-27 10:22:00,2026-01-27 10:45:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NORTHCOM-J2,TOP SECRET,COMPLETED,
TASK-001306,2026-01-27 10:31:00,2026-01-27 10:51:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,INDOPACOM-J2,SECRET,COMPLETED,
TASK-001307,2026-01-27 10:43:00,2026-01-27 11:07:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NORAD,TOP SECRET,CANCELLED,
TASK-001308,2026-01-27 10:53:00,2026-01-27 11:07:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,EUCOM-J2,UNCLASSIFIED,CANCELLED,
TASK-001309,2026-01-27 11:02:00,2026-01-27 11:11:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-ALPHA,75.52,68.43,LOW,NRO-OPS,UNCLASSIFIED,IN_PROGRESS,
TASK-001310,2026-01-27 11:11:00,2026-01-27 11:27:00,SENTINEL-9,SECONDARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,MEDIUM,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001311,2026-01-27 11:27:00,2026-01-27 11:55:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NRO-OPS,SECRET,IN_PROGRESS,
TASK-001312,2026-01-27 11:39:00,2026-01-27 11:48:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,LOW,NSA-SIGINT,SECRET,COMPLETED,
TASK-001313,2026-01-27 11:51:00,2026-01-27 12:04:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,INDOPACOM-J2,SECRET,COMPLETED,
TASK-001314,2026-01-27 12:07:00,2026-01-27 12:16:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,USSPACECOM,SECRET,COMPLETED,
TASK-001315,2026-01-27 12:22:00,2026-01-27 12:41:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NASIC,TOP SECRET,IN_PROGRESS,
TASK-001316,2026-01-27 12:39:00,2026-01-27 12:47:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,NRO-OPS,SECRET,COMPLETED,
TASK-001317,2026-01-27 12:50:00,2026-01-27 13:19:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,NORTHCOM-J2,SECRET,SCHEDULED,
TASK-001318,2026-01-27 13:07:00,2026-01-27 13:30:00,SENTINEL-9,ATTITUDE_MANEUVER,FRANZ-JOSEF-LAND,80.12,52.73,LOW,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001319,2026-01-27 13:16:00,2026-01-27 13:36:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,DIA-ANALYSIS,SECRET,COMPLETED,
TASK-001320,2026-01-27 13:27:00,2026-01-27 13:41:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,EUCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001321,2026-01-27 13:44:00,2026-01-27 14:04:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,EUCOM-J2,TOP SECRET,COMPLETED,
TASK-001322,2026-01-27 13:53:00,2026-01-27 14:02:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,CRITICAL,DIA-ANALYSIS,SECRET,SCHEDULED,
