image_id,capture_timestamp,metadata_timestamp,downlink_timestamp,satellite_id,sensor_id,sensor_mode,target_lat,target_lon,target_name,pointing_azimuth_deg,pointing_elevation_deg,exposure_ms,gain_setting,sun_angle_deg,eclipse_status,resolution_m,compression_ratio,file_size_mb,pixelation_index,noise_floor_db,calibration_drift,hash_verification_status,metadata_hash,commanding_station,collection_priority
IMG-000954,2026-01-24 16:28:00,2026-01-24 16:28:00,2026-01-24 17:07:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6484,150.1648,NSR-WAYPOINT-DELTA,149.512,87.43,10,1,19.51,SUNLIT,0.5,0.938,45.59,0.0392,-48.63,0.0115,VALID,3F79C76B0E9E0E07,GS-BRAVO-2,PRIORITY
IMG-000955,2026-01-24 16:32:00,2026-01-24 16:32:00,2026-01-24 17:12:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1908,96.7545,NSR-WAYPOINT-BRAVO,97.229,84.043,6,1,14.15,SUNLIT,0.49,0.975,55.44,0.0368,-51.41,0.0104,VALID,DC66D3CF6D16FBAD,GS-ALPHA-1,OPPORTUNISTIC
IMG-000956,2026-01-24 16:36:00,2026-01-24 16:36:00,2026-01-24 16:55:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8753,125.349,NSR-WAYPOINT-CHARLIE,127.095,85.324,9,1,24.8,SUNLIT,0.43,0.968,73.26,0.0142,-48.28,0.0118,VALID,BD520E14DF4EE9EB,GS-ALPHA-1,OPPORTUNISTIC
IMG-000957,2026-01-24 16:40:00,2026-01-24 16:40:00,2026-01-24 17:07:00,SENTINEL-9,EO-PRIMARY,STARING,75.4852,68.412,NSR-WAYPOINT-ALPHA,68.64,84.116,5,1,24.5,SUNLIT,0.49,0.92,57.16,0.0148,-50.12,0.0079,VALID,C31E65D2531417B1,GS-DELTA-4,OPPORTUNISTIC
IMG-000958,2026-01-24 16:45:00,2026-01-24 16:45:00,2026-01-24 16:59:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1553,96.7622,NSR-WAYPOINT-BRAVO,98.714,84.572,11,2,21.8,SUNLIT,0.47,0.923,49.61,0.0323,-49.87,0.0017,VALID,AF1ABB4CE583B7BE,GS-DELTA-4,OPPORTUNISTIC
IMG-000959,2026-01-24 16:48:00,2026-01-24 16:48:00,2026-01-24 17:06:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6177,150.223,NSR-WAYPOINT-DELTA,151.47,88.436,6,1,11.72,SUNLIT,0.32,0.937,67.88,0.0134,-48.19,0.0127,VALID,564E954F57018F34,GS-BRAVO-2,SCHEDULED
IMG-000960,2026-01-24 16:51:00,2026-01-24 16:51:00,2026-01-24 17:12:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1384,96.7139,NSR-WAYPOINT-BRAVO,96.731,83.838,11,1,18.08,SUNLIT,0.34,0.964,68.65,0.0195,-48.25,0.0087,VALID,807D208413360A53,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000961,2026-01-24 16:56:00,2026-01-24 16:56:00,2026-01-24 17:30:00,SENTINEL-9,EO-PRIMARY,STARING,78.2648,15.6634,SVALBARD-MONITOR,17.008,80.869,9,1,16.07,SUNLIT,0.46,0.975,67.5,0.0175,-51.45,0.005,VALID,40AB195E7452B94F,GS-BRAVO-2,OPPORTUNISTIC
IMG-000962,2026-01-24 17:01:00,2026-01-24 17:01:00,2026-01-24 17:15:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1162,52.6909,FRANZ-JOSEF-LAND,50.779,80.442,5,1,24.79,SUNLIT,0.42,0.941,65.76,0.0173,-51.3,0.0016,VALID,3565B22DEB9BD251,GS-ALPHA-1,OPPORTUNISTIC
IMG-000963,2026-01-24 17:05:00,2026-01-24 17:05:00,2026-01-24 17:24:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9763,67.5631,NOVAYA-ZEMLYA-NORTH,66.463,82.867,7,1,7.58,SUNLIT,0.42,0.944,67.66,0.0354,-51.38,0.0114,VALID,18B512524ACC8D64,GS-DELTA-4,OPPORTUNISTIC
IMG-000964,2026-01-24 17:09:00,2026-01-24 17:09:00,2026-01-24 17:35:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.2283,96.7076,NSR-WAYPOINT-BRAVO,98.573,83.248,5,1,16.9,SUNLIT,0.33,0.977,63.38,0.0496,-51.32,0.001,VALID,19DC8D53734B5CFD,GS-BRAVO-2,OPPORTUNISTIC
IMG-000965,2026-01-24 17:12:00,2026-01-24 17:12:00,2026-01-24 17:52:00,SENTINEL-9,EO-PRIMARY,STARING,73.8211,125.2803,NSR-WAYPOINT-CHARLIE,123.502,85.875,5,1,12.31,SUNLIT,0.48,0.978,59.47,0.0236,-51.61,0.0044,VALID,B69B40EAD3D49539,GS-DELTA-4,PRIORITY
IMG-000966,2026-01-24 17:16:00,2026-01-24 17:16:00,2026-01-24 17:43:00,SENTINEL-9,EO-PRIMARY,STARING,75.524,68.3906,NSR-WAYPOINT-ALPHA,68.591,84.177,10,2,20.99,SUNLIT,0.38,0.972,81.51,0.0256,-49.11,0.0138,VALID,B3AFD3C97E3E7470,GS-BRAVO-2,SCHEDULED
IMG-000967,2026-01-24 17:20:00,2026-01-24 17:20:00,2026-01-24 17:54:00,SENTINEL-9,EO-PRIMARY,STARING,78.2591,15.6326,SVALBARD-MONITOR,14.573,81.574,9,1,13.56,SUNLIT,0.33,0.978,51.62,0.0216,-51.61,0.0066,VALID,462ECE4F098EEBE6,GS-DELTA-4,SCHEDULED
IMG-000968,2026-01-24 17:25:00,2026-01-24 17:25:00,2026-01-24 17:48:00,SENTINEL-9,EO-PRIMARY,STARING,75.484,68.3855,NSR-WAYPOINT-ALPHA,67.82,84.214,6,1,9.32,SUNLIT,0.34,0.937,74.48,0.026,-48.08,0.0017,VALID,A381D75DFD65EE09,GS-DELTA-4,PRIORITY
IMG-000969,2026-01-24 17:28:00,2026-01-24 17:28:00,2026-01-24 18:11:00,SENTINEL-9,EO-PRIMARY,STARING,71.6779,150.163,NSR-WAYPOINT-DELTA,148.414,87.369,5,1,19.88,SUNLIT,0.41,0.975,69.83,0.0375,-48.96,0.0172,VALID,108345C452EC8C81,GS-CHARLIE-3,SCHEDULED
IMG-000970,2026-01-24 17:33:00,2026-01-24 17:33:00,2026-01-24 17:50:00,SENTINEL-9,EO-PRIMARY,STARING,77.4794,45.1634,NSR-WAYPOINT-ECHO,45.032,81.979,8,1,17.14,SUNLIT,0.39,0.922,82.47,0.0257,-49.5,0.0155,VALID,D3072A0A6055794B,GS-BRAVO-2,PRIORITY
IMG-000971,2026-01-24 17:36:00,2026-01-24 17:36:00,2026-01-24 17:51:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1502,96.6738,NSR-WAYPOINT-BRAVO,98.057,82.93,7,2,17.65,SUNLIT,0.43,0.975,58.54,0.0214,-48.44,0.0111,VALID,F5660A2777263164,GS-DELTA-4,PRIORITY
IMG-000972,2026-01-24 17:41:00,2026-01-24 17:41:00,2026-01-24 18:12:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,78.2332,15.6106,SVALBARD-MONITOR,17.136,81.45,5,1,22.42,SUNLIT,0.4,0.933,84.41,0.0421,-51.78,0.0183,VALID,B621E03A5E3AF18C,GS-BRAVO-2,PRIORITY
IMG-000973,2026-01-24 17:44:00,2026-01-24 17:44:00,2026-01-24 17:59:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9815,67.541,NOVAYA-ZEMLYA-NORTH,67.895,82.226,7,1,11.53,SUNLIT,0.31,0.931,54.17,0.0188,-51.42,0.013,VALID,3178C79AA79BDA40,GS-BRAVO-2,PRIORITY
IMG-000974,2026-01-24 17:48:00,2026-01-24 17:48:00,2026-01-24 18:08:00,SENTINEL-9,EO-PRIMARY,STARING,78.267,15.5956,SVALBARD-MONITOR,16.043,81.958,8,1,10.93,SUNLIT,0.47,0.923,47.54,0.0485,-50.16,0.0071,VALID,368A2A3DC800988F,GS-BRAVO-2,PRIORITY
IMG-000975,2026-01-24 17:51:00,2026-01-24 17:51:00,2026-01-24 18:15:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6173,150.1961,NSR-WAYPOINT-DELTA,151.222,87.852,9,1,16.98,SUNLIT,0.42,0.971,77.41,0.0485,-48.59,0.0177,VALID,006FD9A7F36D41EA,GS-ALPHA-1,PRIORITY
IMG-000976,2026-01-24 17:54:00,2026-01-24 17:54:00,2026-01-24 18:35:00,SENTINEL-9,EO-PRIMARY,STARING,76.2291,96.7511,NSR-WAYPOINT-BRAVO,96.449,83.623,9,2,22.09,SUNLIT,0.38,0.955,58.94,0.0179,-51.28,0.0027,VALID,D335BE43EAF0E701,GS-CHARLIE-3,PRIORITY
IMG-000977,2026-01-24 17:59:00,2026-01-24 17:59:00,2026-01-24 18:32:00,SENTINEL-9,EO-PRIMARY,STARING,76.9828,67.5841,NOVAYA-ZEMLYA-NORTH,68.078,83.175,11,2,5.46,SUNLIT,0.44,0.972,82.59,0.0438,-48.41,0.0063,VALID,A11B6BF2C6F917CF,GS-BRAVO-2,SCHEDULED
IMG-000978,2026-01-24 18:02:00,2026-01-24 18:02:00,2026-01-24 18:28:00,SENTINEL-9,EO-PRIMARY,STARING,80.0881,52.7733,FRANZ-JOSEF-LAND,52.472,79.929,8,2,9.37,SUNLIT,0.4,0.959,84.73,0.0494,-51.93,0.0187,VALID,1A5B7E188D17FC2E,GS-CHARLIE-3,PRIORITY
IMG-000979,2026-01-24 18:05:00,2026-01-24 18:05:00,2026-01-24 18:34:00,SENTINEL-9,EO-PRIMARY,STARING,73.8258,125.3179,NSR-WAYPOINT-CHARLIE,123.645,85.219,5,1,16.6,SUNLIT,0.45,0.965,65.57,0.0474,-49.5,0.0102,VALID,3582469F8F6DBBB6,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000980,2026-01-24 18:08:00,2026-01-24 18:08:00,2026-01-24 18:27:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.2164,96.6947,NSR-WAYPOINT-BRAVO,96.873,84.353,8,2,6.64,SUNLIT,0.46,0.92,51.2,0.0487,-51.63,0.0144,VALID,08E92B2FBC634E82,GS-BRAVO-2,OPPORTUNISTIC
IMG-000981,2026-01-24 18:13:00,2026-01-24 18:13:00,2026-01-24 18:26:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6166,150.1734,NSR-WAYPOINT-DELTA,151.017,88.928,10,1,7.17,SUNLIT,0.43,0.928,63.53,0.0179,-51.56,0.0173,VALID,F937EC0CAB54EBA3,GS-CHARLIE-3,SCHEDULED
IMG-000982,2026-01-24 18:16:00,2026-01-24 18:16:00,2026-01-24 18:31:00,SENTINEL-9,EO-PRIMARY,STARING,76.944,67.5824,NOVAYA-ZEMLYA-NORTH,66.852,82.897,11,1,7.4,SUNLIT,0.33,0.921,47.98,0.0214,-48.62,0.0196,VALID,EDF8CC23AC22603D,GS-DELTA-4,SCHEDULED
IMG-000983,2026-01-24 18:21:00,2026-01-24 18:21:00,2026-01-24 18:34:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8905,125.2866,NSR-WAYPOINT-CHARLIE,123.886,85.725,11,1,23.98,SUNLIT,0.3,0.925,83.21,0.0107,-51.31,0.0076,VALID,8302B65F0C5FC47F,GS-ALPHA-1,PRIORITY
IMG-000984,2026-01-24 18:25:00,2026-01-24 18:25:00,2026-01-24 18:57:00,SENTINEL-9,EO-PRIMARY,STARING,77.4117,45.1392,NSR-WAYPOINT-ECHO,45.961,82.611,11,1,23.55,SUNLIT,0.38,0.933,65.56,0.0486,-48.83,0.0033,VALID,0DB6B5346B5C740D,GS-DELTA-4,SCHEDULED
IMG-000985,2026-01-24 18:30:00,2026-01-24 18:30:00,2026-01-24 19:07:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,78.2598,15.612,SVALBARD-MONITOR,16.326,81.919,6,1,19.31,SUNLIT,0.32,0.979,61.32,0.04,-48.03,0.0035,VALID,18F8A00475564AEA,GS-BRAVO-2,SCHEDULED
IMG-000986,2026-01-24 18:33:00,2026-01-24 18:33:00,2026-01-24 19:11:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5435,68.4444,NSR-WAYPOINT-ALPHA,69.888,85.055,10,2,10.64,SUNLIT,0.35,0.976,54.29,0.0256,-48.84,0.0057,VALID,CB75D0DD49199B71,GS-CHARLIE-3,SCHEDULED
IMG-000987,2026-01-24 18:37:00,2026-01-24 18:37:00,2026-01-24 19:14:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.2167,96.7265,NSR-WAYPOINT-BRAVO,95.839,83.807,7,1,8.91,SUNLIT,0.34,0.95,74.58,0.0382,-51.45,0.0107,VALID,E505C475E440A1EF,GS-BRAVO-2,OPPORTUNISTIC
IMG-000988,2026-01-24 18:40:00,2026-01-24 18:40:00,2026-01-24 18:54:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.5644,68.4671,NSR-WAYPOINT-ALPHA,68.775,85.178,11,1,7.56,SUNLIT,0.31,0.96,80.41,0.0243,-49.78,0.0039,VALID,98905187EE25A03A,GS-CHARLIE-3,SCHEDULED
IMG-000989,2026-01-24 18:45:00,2026-01-24 18:45:00,2026-01-24 19:20:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.0937,52.6912,FRANZ-JOSEF-LAND,53.426,79.456,7,2,10.54,SUNLIT,0.48,0.954,76.44,0.0351,-51.35,0.0108,VALID,11164E572B4C9681,GS-DELTA-4,SCHEDULED
IMG-000990,2026-01-24 18:49:00,2026-01-24 18:49:00,2026-01-24 19:32:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1507,52.7009,FRANZ-JOSEF-LAND,54.538,80.837,9,1,7.99,SUNLIT,0.33,0.946,69.07,0.0115,-48.11,0.0199,VALID,4926E19B497A98EB,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000991,2026-01-24 18:53:00,2026-01-24 18:53:00,2026-01-24 19:08:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9523,67.581,NOVAYA-ZEMLYA-NORTH,69.128,83.977,5,1,14.59,SUNLIT,0.45,0.959,61.38,0.0348,-48.6,0.0054,VALID,87DC58BC3559A43D,GS-ALPHA-1,PRIORITY
IMG-000992,2026-01-24 18:57:00,2026-01-24 18:57:00,2026-01-24 19:18:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,78.1979,15.6624,SVALBARD-MONITOR,17.173,81.023,7,2,22.39,SUNLIT,0.31,0.979,46.73,0.0481,-51.68,0.0153,VALID,A803D8AFFB9F3880,GS-BRAVO-2,SCHEDULED
IMG-000993,2026-01-24 19:00:00,2026-01-24 19:00:00,2026-01-24 19:19:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.534,68.4576,NSR-WAYPOINT-ALPHA,69.24,84.837,6,2,18.53,SUNLIT,0.38,0.927,52.68,0.0479,-51.01,0.0158,VALID,6A1749B4E0C2C541,GS-DELTA-4,PRIORITY
IMG-000994,2026-01-24 19:04:00,2026-01-24 19:04:00,2026-01-24 19:41:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.5016,68.4228,NSR-WAYPOINT-ALPHA,68.557,84.565,10,2,18.83,SUNLIT,0.33,0.963,45.48,0.0161,-50.28,0.0143,VALID,E2BA312261028757,GS-BRAVO-2,OPPORTUNISTIC
IMG-000995,2026-01-24 19:08:00,2026-01-24 19:08:00,2026-01-24 19:21:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.22,96.7214,NSR-WAYPOINT-BRAVO,95.12,83.808,9,1,11.81,SUNLIT,0.41,0.976,80.91,0.0181,-49.33,0.0175,VALID,F4C8B6D44F5698EF,GS-DELTA-4,OPPORTUNISTIC
IMG-000996,2026-01-24 19:12:00,2026-01-24 19:12:00,2026-01-24 19:53:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1645,96.7484,NSR-WAYPOINT-BRAVO,97.743,84.075,10,2,20.44,SUNLIT,0.5,0.965,76.66,0.0335,-51.5,0.0038,VALID,FE5C14EF78A5EA90,GS-DELTA-4,SCHEDULED
IMG-000997,2026-01-24 19:16:00,2026-01-24 19:16:00,2026-01-24 19:34:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.5595,68.4632,NSR-WAYPOINT-ALPHA,68.422,85.203,11,1,20.41,SUNLIT,0.46,0.956,46.28,0.0379,-51.42,0.0182,VALID,6AC77B6F5B274455,GS-BRAVO-2,PRIORITY
IMG-000998,2026-01-24 19:21:00,2026-01-24 19:21:00,2026-01-24 20:03:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.0935,52.7519,FRANZ-JOSEF-LAND,52.66,79.196,11,1,14.86,SUNLIT,0.35,0.922,50.13,0.042,-48.95,0.016,VALID,DBDB6EFF4D712497,GS-CHARLIE-3,SCHEDULED
IMG-000999,2026-01-24 19:24:00,2026-01-24 19:24:00,2026-01-24 20:08:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5435,68.4108,NSR-WAYPOINT-ALPHA,68.652,84.687,7,1,16.82,SUNLIT,0.42,0.946,80.84,0.0148,-49.85,0.0169,VALID,39D96ABFC46EB5D5,GS-DELTA-4,OPPORTUNISTIC
IMG-001000,2026-01-24 19:27:00,2026-01-24 19:27:00,2026-01-24 19:57:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.0983,52.7799,FRANZ-JOSEF-LAND,51.537,80.522,8,1,13.99,SUNLIT,0.37,0.963,57.2,0.0485,-50.6,0.0067,VALID,CC2C3B0CB89745FF,GS-CHARLIE-3,SCHEDULED
IMG-001001,2026-01-24 19:31:00,2026-01-24 19:31:00,2026-01-24 20:10:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.0945,52.7454,FRANZ-JOSEF-LAND,52.32,80.009,6,2,21.55,SUNLIT,0.43,0.939,81.64,0.0496,-50.52,0.008,VALID,031E35B7F646A1EB,GS-DELTA-4,PRIORITY
IMG-001002,2026-01-24 19:36:00,2026-01-24 19:36:00,2026-01-24 20:14:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.949,67.6033,NOVAYA-ZEMLYA-NORTH,68.042,84.014,9,1,16.03,SUNLIT,0.43,0.953,51.64,0.0103,-51.97,0.0112,VALID,5749D16D97F953AF,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001003,2026-01-24 19:40:00,2026-01-24 19:40:00,2026-01-24 20:10:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8459,125.2996,NSR-WAYPOINT-CHARLIE,126.489,85.365,6,1,12.57,SUNLIT,0.3,0.929,54.04,0.0492,-51.65,0.0166,VALID,133134483188D7EF,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001004,2026-01-24 19:43:00,2026-01-24 19:43:00,2026-01-24 19:55:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1717,96.7212,NSR-WAYPOINT-BRAVO,97.93,84.681,9,2,10.59,SUNLIT,0.43,0.959,48.51,0.0394,-51.2,0.0127,VALID,F494EBDEBA8E3A2E,GS-BRAVO-2,SCHEDULED
IMG-001005,2026-01-24 19:46:00,2026-01-24 19:46:00,2026-01-24 19:58:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8041,125.3448,NSR-WAYPOINT-CHARLIE,126.047,85.369,6,2,24.9,SUNLIT,0.43,0.923,71.94,0.0183,-48.26,0.0095,VALID,4C0C4D64C8526590,GS-BRAVO-2,OPPORTUNISTIC
IMG-001006,2026-01-24 19:49:00,2026-01-24 19:49:00,2026-01-24 20:09:00,SENTINEL-9,EO-PRIMARY,STARING,77.3834,45.2009,NSR-WAYPOINT-ECHO,45.487,83.297,11,1,20.05,SUNLIT,0.31,0.943,48.8,0.0168,-50.1,0.0095,VALID,156F67AF496B137D,GS-DELTA-4,PRIORITY
IMG-001007,2026-01-24 19:53:00,2026-01-24 19:53:00,2026-01-24 20:17:00,SENTINEL-9,EO-PRIMARY,STARING,76.1671,96.7018,NSR-WAYPOINT-BRAVO,95.105,84.187,11,2,24.35,SUNLIT,0.41,0.961,45.32,0.0163,-51.57,0.0133,VALID,A647ED540853075A,GS-CHARLIE-3,PRIORITY
IMG-001008,2026-01-24 19:57:00,2026-01-24 19:57:00,2026-01-24 20:34:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1438,96.7462,NSR-WAYPOINT-BRAVO,97.637,83.558,7,1,11.25,SUNLIT,0.36,0.952,82.2,0.0329,-50.8,0.0159,VALID,BEB1258506DEBFDB,GS-DELTA-4,OPPORTUNISTIC
IMG-001009,2026-01-24 20:02:00,2026-01-24 20:02:00,2026-01-24 20:33:00,SENTINEL-9,EO-PRIMARY,STARING,78.2133,15.613,SVALBARD-MONITOR,15.906,82.061,9,2,21.67,SUNLIT,0.34,0.958,47.47,0.0256,-49.83,0.0173,VALID,83E97B1318237657,GS-DELTA-4,SCHEDULED
IMG-001010,2026-01-24 20:07:00,2026-01-24 20:07:00,2026-01-24 20:50:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.5088,68.4448,NSR-WAYPOINT-ALPHA,68.785,83.985,11,1,18.33,SUNLIT,0.36,0.938,83.25,0.0319,-48.87,0.0168,VALID,0C71A860223ACC56,GS-DELTA-4,SCHEDULED
IMG-001011,2026-01-24 20:10:00,2026-01-24 20:10:00,2026-01-24 20:46:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8986,125.36,NSR-WAYPOINT-CHARLIE,126.964,85.471,8,1,11.22,SUNLIT,0.37,0.953,46.59,0.0314,-51.04,0.0099,VALID,A56E24A33B0DFF02,GS-BRAVO-2,OPPORTUNISTIC
IMG-001012,2026-01-24 20:13:00,2026-01-24 20:13:00,2026-01-24 20:40:00,SENTINEL-9,EO-PRIMARY,STARING,76.9986,67.5355,NOVAYA-ZEMLYA-NORTH,69.425,82.947,8,1,19.35,SUNLIT,0.48,0.944,74.35,0.033,-49.78,0.0118,VALID,9F50ED28A933799C,GS-CHARLIE-3,PRIORITY
IMG-001013,2026-01-24 20:18:00,2026-01-24 20:18:00,2026-01-24 20:58:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,78.209,15.5986,SVALBARD-MONITOR,15.427,81.619,5,2,24.09,SUNLIT,0.4,0.931,57.45,0.0493,-51.26,0.0062,VALID,BA70B85D1852A599,GS-ALPHA-1,OPPORTUNISTIC
IMG-001014,2026-01-24 20:21:00,2026-01-24 20:21:00,2026-01-24 20:53:00,SENTINEL-9,EO-PRIMARY,STARING,78.2217,15.5801,SVALBARD-MONITOR,14.357,81.325,7,1,12.54,SUNLIT,0.38,0.948,66.77,0.0255,-49.15,0.0198,VALID,B08A167E4252DF40,GS-ALPHA-1,SCHEDULED
IMG-001015,2026-01-24 20:26:00,2026-01-24 20:26:00,2026-01-24 21:05:00,SENTINEL-9,EO-PRIMARY,STARING,78.1893,15.6021,SVALBARD-MONITOR,14.116,82.644,9,2,15.31,SUNLIT,0.33,0.928,51.92,0.0117,-50.4,0.0109,VALID,2BF8888381D6EA11,GS-BRAVO-2,PRIORITY
IMG-001016,2026-01-24 20:30:00,2026-01-24 20:30:00,2026-01-24 20:49:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,78.1943,15.6089,SVALBARD-MONITOR,16.824,81.439,7,1,8.73,SUNLIT,0.49,0.92,49.0,0.039,-48.35,0.0021,VALID,E25041132F2C8C51,GS-DELTA-4,SCHEDULED
IMG-001017,2026-01-24 20:33:00,2026-01-24 20:33:00,2026-01-24 20:55:00,SENTINEL-9,EO-PRIMARY,STARING,75.4884,68.4338,NSR-WAYPOINT-ALPHA,69.636,85.108,6,1,8.04,SUNLIT,0.46,0.971,58.49,0.0193,-48.02,0.0011,VALID,B906D0A6BB97CFF3,GS-ALPHA-1,PRIORITY
IMG-001018,2026-01-24 20:36:00,2026-01-24 20:36:00,2026-01-24 20:48:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1454,96.6882,NSR-WAYPOINT-BRAVO,95.424,83.428,5,2,8.46,SUNLIT,0.45,0.972,78.72,0.033,-48.05,0.0048,VALID,A8BAE107CC7E967C,GS-CHARLIE-3,PRIORITY
IMG-001019,2026-01-24 20:41:00,2026-01-24 20:41:00,2026-01-24 21:18:00,SENTINEL-9,EO-PRIMARY,STARING,77.4603,45.1674,NSR-WAYPOINT-ECHO,46.987,81.948,7,2,5.19,SUNLIT,0.43,0.937,52.51,0.0156,-50.4,0.0064,VALID,5C4202FF99AE18B9,GS-ALPHA-1,SCHEDULED
IMG-001020,2026-01-24 20:45:00,2026-01-24 20:45:00,2026-01-24 21:05:00,SENTINEL-9,EO-PRIMARY,STARING,73.8371,125.3512,NSR-WAYPOINT-CHARLIE,125.707,87.136,10,1,10.15,SUNLIT,0.41,0.921,82.5,0.0494,-49.1,0.0096,VALID,110DF4F54BCF280C,GS-ALPHA-1,PRIORITY
IMG-001021,2026-01-24 20:48:00,2026-01-24 20:48:00,2026-01-24 21:13:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.85,125.3138,NSR-WAYPOINT-CHARLIE,126.485,85.208,9,1,22.46,SUNLIT,0.49,0.926,65.26,0.0468,-51.06,0.0196,VALID,C3349D70C6CE4577,GS-ALPHA-1,SCHEDULED
IMG-001022,2026-01-24 20:51:00,2026-01-24 20:51:00,2026-01-24 21:16:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,78.2557,15.6131,SVALBARD-MONITOR,15.805,81.516,8,1,14.93,SUNLIT,0.49,0.952,73.17,0.0171,-50.39,0.004,VALID,F53609992BAEEC4A,GS-BRAVO-2,OPPORTUNISTIC
IMG-001023,2026-01-24 20:56:00,2026-01-24 20:56:00,2026-01-24 21:32:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8922,125.3005,NSR-WAYPOINT-CHARLIE,124.129,86.86,11,1,15.04,SUNLIT,0.32,0.971,64.63,0.0243,-50.93,0.0195,VALID,6A87CE22C1492187,GS-CHARLIE-3,PRIORITY
IMG-001024,2026-01-24 21:00:00,2026-01-24 21:00:00,2026-01-24 21:21:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.4906,68.4697,NSR-WAYPOINT-ALPHA,70.283,83.768,8,2,15.97,SUNLIT,0.4,0.969,73.09,0.0337,-51.25,0.0165,VALID,D41DD7850E45D10B,GS-ALPHA-1,PRIORITY
IMG-001025,2026-01-24 21:05:00,2026-01-24 21:05:00,2026-01-24 21:24:00,SENTINEL-9,EO-PRIMARY,STARING,78.2747,15.6216,SVALBARD-MONITOR,16.154,81.585,5,1,20.23,SUNLIT,0.38,0.952,62.22,0.0408,-51.37,0.0053,VALID,DE2AEA51DBCB2C97,GS-ALPHA-1,OPPORTUNISTIC
IMG-001026,2026-01-24 21:09:00,2026-01-24 21:09:00,2026-01-24 21:52:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8665,125.2968,NSR-WAYPOINT-CHARLIE,126.477,86.28,9,2,8.33,SUNLIT,0.41,0.932,60.68,0.0187,-51.6,0.0038,VALID,9F42B850E75ED3FE,GS-BRAVO-2,PRIORITY
IMG-001027,2026-01-24 21:13:00,2026-01-24 21:13:00,2026-01-24 21:52:00,SENTINEL-9,EO-PRIMARY,STARING,76.9253,67.5788,NOVAYA-ZEMLYA-NORTH,67.943,83.195,8,1,5.67,SUNLIT,0.48,0.964,79.89,0.0149,-51.25,0.0165,VALID,255E80D0B3C8B558,GS-ALPHA-1,PRIORITY
