command_id,timestamp,satellite_id,command_type,source_station_id,source_station_location,operator_id,auth_token_hash,target_lat,target_lon,target_name,priority,response_code,execution_status,execution_duration_ms
CMD-001169,2026-01-24 22:12:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,8B2F95D4105C44A6,78.1717,15.6272,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,320
CMD-001170,2026-01-24 22:15:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,5E4D849F4D761EF7,80.2081,52.7409,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,167
CMD-001171,2026-01-24 22:18:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,687E0BD4D69601FD,77.5111,45.2391,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,57
CMD-001172,2026-01-24 22:20:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,0F1FDAF16F53322B,80.1571,52.7789,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,353
CMD-001173,2026-01-24 22:24:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,416191ECED47EA4F,77.4438,45.2279,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,73
CMD-001174,2026-01-24 22:26:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,8B7E4EE0DDB28FAB,76.2013,96.7711,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,80
CMD-001175,2026-01-24 22:28:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,21B28A0E0E3F0353,73.9323,125.4296,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,387
CMD-001176,2026-01-24 22:31:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,CFEB6966D0EFE6FF,76.9364,67.6136,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,272
CMD-001177,2026-01-24 22:35:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,7EF351939BAFC34C,75.5187,68.4693,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,491
CMD-001178,2026-01-24 22:39:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,E382009011137565,80.108,52.7892,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,280
CMD-001179,2026-01-24 22:43:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,0E3C053EB936232B,73.8423,125.3226,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,177
CMD-001180,2026-01-24 22:46:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,C6E80C4C3201EC9A,78.1642,15.6152,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,302
CMD-001181,2026-01-24 22:49:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,F3F5C4964C11BE77,73.8193,125.3491,NSR-WAYPOINT-CHARLIE,URGENT,ACK_SUCCESS,EXECUTED,282
CMD-001182,2026-01-24 22:52:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,86ADDC7F32D905CA,75.4932,68.4958,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,79
CMD-001183,2026-01-24 22:55:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,C343CC57932539FA,80.1077,52.7753,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,204
CMD-001184,2026-01-24 22:58:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,F8D276933DCBD388,78.2366,15.6818,SVALBARD-MONITOR,PRIORITY,ACK_SUCCESS,EXECUTED,417
CMD-001185,2026-01-24 23:02:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,59D5DCB430DEEB3A,76.8588,67.5289,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,291
CMD-001186,2026-01-24 23:10:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,B8D9BA315E8F55AB,76.0816,96.7959,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,472
CMD-001187,2026-01-24 23:16:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,C6CD070891C80FF1,76.1975,96.6836,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,348
CMD-001188,2026-01-24 23:24:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,0D5378E7BCB3BD88,76.9118,67.562,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,383
CMD-001189,2026-01-24 23:29:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,F2A00A69F7B8A753,71.5965,150.1691,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,240
CMD-001190,2026-01-24 23:33:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,D43068BC15C53690,77.5203,45.269,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,162
CMD-001191,2026-01-24 23:39:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,8119397BE4A62BB7,77.0044,67.6521,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,241
CMD-001192,2026-01-24 23:45:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,3C95C7F32F7B8A9E,75.5085,68.3529,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,351
CMD-001193,2026-01-24 23:53:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,642F7CFDAFBA4EA2,73.9347,125.298,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,395
CMD-001194,2026-01-25 00:04:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,46426BD420100DAD,76.1607,96.6997,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,455
CMD-001195,2026-01-25 00:09:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,D6501EA60EEDBC14,71.5631,150.1976,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,494
CMD-001196,2026-01-25 00:14:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,937C7C2E295BF59A,77.3848,45.1995,NSR-WAYPOINT-ECHO,PRIORITY,ACK_DELAYED,EXECUTED,493
CMD-001197,2026-01-25 00:24:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,F01EE63A84E954B9,76.9222,67.4835,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,436
CMD-001198,2026-01-25 00:35:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,0F1C3F9E6A70D6B5,73.9463,125.2999,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,99
CMD-001199,2026-01-25 00:43:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,9486EFD31625E091,78.157,15.5845,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,212
CMD-001200,2026-01-25 00:48:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,487F73CB2D078FDD,71.6251,150.2611,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,132
CMD-001201,2026-01-25 00:59:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,A2C03A533B543066,77.4935,45.278,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,452
CMD-001202,2026-01-25 01:08:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,FDFB77E6AECE6D2B,71.6976,150.1608,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,180
CMD-001203,2026-01-25 01:19:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,DA8A50FD6CCE38E4,71.7341,150.1949,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,460
CMD-001204,2026-01-25 01:26:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,5E3745E9FD5380C9,76.9662,67.5812,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,495
CMD-001205,2026-01-25 01:36:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,020A4CCACB15A1C2,71.6232,150.1711,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,412
CMD-001206,2026-01-25 01:45:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,B86DB14ADB5DAC43,76.2325,96.6714,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,311
CMD-001207,2026-01-25 01:49:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,7D668C9097C1CA6F,77.4668,45.154,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,173
CMD-001208,2026-01-25 01:55:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,47C67586527E5240,75.5835,68.4316,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,481
CMD-001209,2026-01-25 02:05:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,AD0491F8C249FA35,78.1899,15.722,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,393
CMD-001210,2026-01-25 02:09:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,035D81C9D2BA5665,73.8286,125.3953,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,136
CMD-001211,2026-01-25 02:15:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,8A9FF15A2B405541,75.4401,68.4147,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,275
CMD-001212,2026-01-25 02:22:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,852AAAACAEDFB494,76.9139,67.5585,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,144
CMD-001213,2026-01-25 02:33:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,045B6C58944416FC,77.3725,45.2515,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,269
CMD-001214,2026-01-25 02:38:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,CD62F7D9509EC88C,75.4565,68.452,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,151
CMD-001215,2026-01-25 02:47:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,8A9F087294C3601F,71.6515,150.2254,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,275
CMD-001216,2026-01-25 02:55:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,C026784CE4B5F031,73.8465,125.4181,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,227
CMD-001217,2026-01-25 03:04:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,540C300497763735,80.213,52.7279,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,327
CMD-001218,2026-01-25 03:11:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,5D4BC6169EE06CE0,77.4652,45.1482,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,81
CMD-001219,2026-01-25 03:15:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,567323FDDCC41294,78.2306,15.6542,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,243
CMD-001220,2026-01-25 03:23:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,6E686A3F7CAB39AF,76.9755,67.5551,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,424
CMD-001221,2026-01-25 03:28:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,F496D5D228D698F1,75.5214,68.4908,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,259
CMD-001222,2026-01-25 03:35:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,20C959C5EE623596,78.2411,15.668,SVALBARD-MONITOR,URGENT,ACK_SUCCESS,EXECUTED,69
CMD-001223,2026-01-25 03:43:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,7F463911AF4AE87E,80.0649,52.7006,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,472
CMD-001224,2026-01-25 03:50:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,AB226ADC64ED53EA,80.0404,52.6446,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,421
CMD-001225,2026-01-25 04:01:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,1B792F946BEFA323,75.5296,68.5206,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,472
CMD-001226,2026-01-25 04:08:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,0A860AF20C16C0EB,77.4349,45.1245,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,389
CMD-001227,2026-01-25 04:13:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,D13D1D3584FC092C,80.0707,52.804,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,309
CMD-001228,2026-01-25 04:23:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,28B1226D90135E02,77.3676,45.2576,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,248
CMD-001229,2026-01-25 04:29:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,A29EC144E0D00795,80.0503,52.7594,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,101
CMD-001230,2026-01-25 04:37:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,A66928FDF99AC4C4,78.1347,15.6011,SVALBARD-MONITOR,PRIORITY,ACK_SUCCESS,EXECUTED,291
CMD-001231,2026-01-25 04:48:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,3F11912B4ED154E4,77.0069,67.6157,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,414
CMD-001232,2026-01-25 04:53:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,3BAA4D262E27CB22,80.1718,52.6832,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,79
CMD-001233,2026-01-25 05:00:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,1D7FD962D491F84B,78.2973,15.72,SVALBARD-MONITOR,PRIORITY,ACK_SUCCESS,EXECUTED,318
CMD-001234,2026-01-25 05:11:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,7F005B3CA455E0BE,73.7757,125.2475,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,465
CMD-001235,2026-01-25 05:16:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,2BCE616708A774FF,77.3735,45.2658,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,496
CMD-001236,2026-01-25 05:26:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,CF5035951666EF8B,80.033,52.64,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,187
CMD-001237,2026-01-25 05:37:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,526EACAA1C15FE4C,76.1637,96.8058,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,296
CMD-001238,2026-01-25 05:48:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,42F1F558E0169143,73.9213,125.3689,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,491
CMD-001239,2026-01-25 05:54:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,493D3A512198FD20,75.5971,68.5073,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,152
CMD-001240,2026-01-25 06:03:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,490F688BD0C76085,76.243,96.6918,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_DELAYED,EXECUTED,128
CMD-001241,2026-01-25 06:05:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,73912F4B3F873874,76.0909,96.6537,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,282
CMD-001242,2026-01-25 06:09:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,15985DCDAE7C364C,71.7228,150.1532,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,151
CMD-001243,2026-01-25 06:11:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,A145F7DA8CEB23C8,71.5442,150.1773,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,306
CMD-001244,2026-01-25 06:13:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,DEF3C2D9304524F4,75.4545,68.3532,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,89
CMD-001245,2026-01-25 06:17:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,0D46EBA6E69EC1F8,77.4305,45.1342,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,330
CMD-001246,2026-01-25 06:19:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,1F4AA55F0F5BA637,76.1694,96.7668,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,342
CMD-001247,2026-01-25 06:21:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,883BD36FA2DD9AE0,80.087,52.7229,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,332
CMD-001248,2026-01-25 06:24:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,FD66BECF2A8A5092,77.3513,45.1491,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,147
CMD-001249,2026-01-25 06:26:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,D12268D1B2B27ED8,71.5912,150.1494,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,205
CMD-001250,2026-01-25 06:29:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,A4103E1D5FA62E66,76.1606,96.6352,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,142
CMD-001251,2026-01-25 06:33:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,467BFC9A89A04B0D,71.6922,150.122,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,230
CMD-001252,2026-01-25 06:37:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,C00D639AAA762143,77.3554,45.1008,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,496
CMD-001253,2026-01-25 06:40:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,DF668ECE35747EED,77.4717,45.2047,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,489
CMD-001254,2026-01-25 06:44:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,22D7C619EF29A626,78.2483,15.5921,SVALBARD-MONITOR,URGENT,ACK_SUCCESS,EXECUTED,217
CMD-001255,2026-01-25 06:46:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,43DE4E9DF135FC6A,77.5074,45.223,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,337
CMD-001256,2026-01-25 06:48:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,4CE4C7346E70B8C3,77.4316,45.242,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,183
CMD-001257,2026-01-25 06:50:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,9969F2097C5DA574,75.5833,68.5037,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,202
CMD-001258,2026-01-25 06:54:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,A2358D13C36993AC,73.752,125.2344,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,192
CMD-001259,2026-01-25 06:56:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,7D843E84464ED60C,78.1912,15.5555,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,459
CMD-001260,2026-01-25 07:00:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,A0DDC80BEB574D2A,71.7351,150.2509,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,278
CMD-001261,2026-01-25 07:02:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,7DC65888948FAF76,71.626,150.2383,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,194
CMD-001262,2026-01-25 07:05:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,5E9A4566395D61AF,78.3044,15.575,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,430
CMD-001263,2026-01-25 07:09:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,2A6FB36453145DA1,75.4947,68.5286,NSR-WAYPOINT-ALPHA,URGENT,ACK_SUCCESS,EXECUTED,112
CMD-001264,2026-01-25 07:13:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,B0D82FC2CC83AE58,73.8905,125.4234,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,351
CMD-001265,2026-01-25 07:15:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,B240A504E4DEA465,71.6431,150.2239,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,481
CMD-001266,2026-01-25 07:19:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,100EDBD410ADCB64,77.4173,45.238,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,214
